review_score,orders,revenue,order_share_pct
1.0,11316,1799630.54,11.46818278556444
1.5,8,1329.08,0.008107587688628095
2.0,3125,446014.6,3.16702644087035
2.5,34,3558.4,0.034457247676669404
3.0,8136,1031697.47,8.245416679334774
3.333333333333333,1,26.0,0.0010134484610785119
3.5,25,3057.76,0.025336211526962797
4.0,19018,2515304.79,19.27376283279114
4.333333333333333,1,34.99,0.0010134484610785119
4.5,54,5323.25,0.054726216898239644
5.0,56955,7660968.12,57.72095710072664
